,index,id,time,R1,R2,R3,R4,R5,R6,R7,R8,Temp,Humidity,date,class,dt,Target,time1,Datetime,unix,predicted_values
3093,136095,15,17.341299,12.5959,9.83431,9.94095,11.0929,13.4503,12.6164,5.3706,5.78486,27.7692,60.2309,22/07/15,banana,0.72,1,17:20:28,22/07/15 17:20,1437585628,1
3094,136477,15,17.448144,12.6667,9.93837,10.0078,11.2441,13.5194,12.6751,5.36009,5.8075,27.5851,60.7865,22/07/15,banana,0.72,1,17:26:53,22/07/15 17:26,1437586013,1
3095,137398,15,17.705585,12.5831,10.1142,10.1715,11.3928,13.7906,12.5023,5.45972,5.91233,27.5287,61.165,22/07/15,banana,0.72,1,17:42:20,22/07/15 17:42,1437586940,1
3096,138239,15,17.94139,12.6528,10.2048,10.249,11.4823,13.8807,12.7313,5.50883,5.97213,27.5694,60.6148,22/07/15,banana,0.72,1,17:56:29,22/07/15 17:56,1437587789,1
3097,134213,15,16.479628,12.936,10.1938,10.3338,11.4336,13.9591,12.8663,5.54211,5.99783,28.5374,57.2695,22/07/15,banana,0.72,1,16:28:46,22/07/15 16:28,1437582526,1
3098,137942,15,17.858371,12.6625,10.1955,10.2432,11.4747,13.8597,12.7043,5.49945,5.95899,27.6252,60.5761,22/07/15,banana,0.72,1,17:51:30,22/07/15 17:51,1437587490,1
3099,138176,15,17.923787,12.6599,10.2059,10.2453,11.4889,13.8697,12.7228,5.50334,5.9709,27.6007,60.6311,22/07/15,banana,0.72,1,17:55:25,22/07/15 17:55,1437587725,1
3100,134459,15,16.549039,12.9861,10.3085,10.4496,11.6026,14.1271,12.9478,5.59938,6.05457,28.3736,57.7528,22/07/15,banana,0.72,1,16:32:56,22/07/15 16:32,1437582776,1
3101,131102,15,15.60744,12.6708,9.99711,10.1485,11.1825,13.7476,12.4522,5.46197,5.8728,28.718,57.4782,22/07/15,banana,0.72,1,15:36:26,22/07/15 15:36,1437579386,1
3102,136099,15,17.342419,12.5978,9.83518,9.94293,11.0943,13.4515,12.6182,5.37129,5.78639,27.7688,60.216,22/07/15,banana,0.72,1,17:20:32,22/07/15 17:20,1437585632,1
3103,135288,15,16.780688,12.8924,10.1624,10.2697,11.44,13.8442,12.8534,5.5373,6.00208,28.64,57.0221,22/07/15,banana,0.72,1,16:46:50,22/07/15 16:46,1437583610,1
3104,134027,15,16.427613,12.9677,10.1721,10.3085,11.419,13.9227,12.9215,5.54004,5.99122,28.5966,56.8798,22/07/15,banana,0.72,1,16:25:39,22/07/15 16:25,1437582339,1
3105,132546,15,16.012422,12.7992,10.0175,10.1523,11.2278,13.6938,12.6911,5.47128,5.90329,28.7347,56.6356,22/07/15,banana,0.72,1,16:00:44,22/07/15 16:00,1437580844,1
3106,131653,15,15.761628,12.6786,9.98798,10.1448,11.1795,13.736,12.505,5.46548,5.88799,28.9304,56.8654,22/07/15,banana,0.72,1,15:45:41,22/07/15 15:45,1437579941,1
3107,131554,15,15.733952,12.6184,9.96106,10.1142,11.1581,13.6959,12.4064,5.44203,5.85926,28.7644,57.1039,22/07/15,banana,0.72,1,15:44:02,22/07/15 15:44,1437579842,1
3108,135829,15,17.229251,12.5863,9.75848,9.86041,10.9345,13.2591,12.4496,5.32556,5.48919,28.0087,59.7493,22/07/15,banana,0.72,1,17:13:45,22/07/15 17:13,1437585225,1
3109,135214,15,16.760011,12.8955,10.2022,10.2979,11.5049,13.8473,12.8876,5.53307,6.01174,28.4281,57.6231,22/07/15,banana,0.72,1,16:45:36,22/07/15 16:45,1437583536,1
3110,136227,15,17.378194,12.6328,9.85502,9.9574,11.1151,13.4721,12.6574,5.38655,5.79839,27.7586,60.3436,22/07/15,banana,0.72,1,17:22:41,22/07/15 17:22,1437585761,1
3111,138520,15,18.020605,12.5833,10.0615,10.0721,11.3163,13.6016,12.6578,5.46329,5.92721,27.5673,61.2358,22/07/15,banana,0.72,1,18:01:14,22/07/15 18:01,1437588074,1
3112,131269,15,15.654265,12.6523,9.97632,10.1397,11.1651,13.7155,12.4781,5.46254,5.88175,28.825,57.0779,22/07/15,banana,0.72,1,15:39:15,22/07/15 15:39,1437579555,1
3113,134287,15,16.500306,12.8536,10.1436,10.2797,11.3829,13.8509,12.7634,5.50141,5.96318,28.4932,57.556,22/07/15,banana,0.72,1,16:30:01,22/07/15 16:30,1437582601,1
3114,138719,15,18.076242,12.5695,10.0508,10.0764,11.3103,13.6183,12.624,5.46391,5.91963,27.5565,61.2536,22/07/15,banana,0.72,1,18:04:34,22/07/15 18:04,1437588274,1
3115,138662,15,18.060301,12.5713,10.052,10.0755,11.3117,13.6128,12.6355,5.46359,5.92169,27.5606,61.2417,22/07/15,banana,0.72,1,18:03:37,22/07/15 18:03,1437588217,1
1079,176553,19,23.554587,12.3899,9.19495,9.27358,10.4261,12.5839,12.381,5.19743,5.58476,28.5774,57.4809,23/07/15,wine,0.79,2,23:33:16,23/07/15 23:33,1437694396,2
1080,175489,19,23.256449,12.1995,8.78867,4.8845,9.95582,4.30514,10.7174,1.96398,2.20473,27.7782,58.5277,23/07/15,wine,0.79,2,23:15:23,23/07/15 23:15,1437693323,2
1081,174305,19,22.925716,12.0442,8.67839,5.5857,9.89684,5.04843,11.4953,2.13416,2.33665,27.7993,58.5661,23/07/15,wine,0.79,2,22:55:32,23/07/15 22:55,1437692132,2
1082,174489,19,22.977191,12.1273,8.58032,7.25386,10.1473,8.11396,12.0134,3.11355,3.71964,28.012,57.7934,23/07/15,wine,0.79,2,22:58:37,23/07/15 22:58,1437692317,2
1083,170863,19,21.961693,12.8399,10.4223,10.5051,11.7268,14.1457,13.0639,5.5953,6.0718,27.1382,60.2414,23/07/15,wine,0.79,2,21:57:42,23/07/15 21:57,1437688662,2
1084,173550,19,22.714407,11.5317,7.69426,6.46945,9.67067,7.73625,12.2172,2.65747,3.05839,28.0597,57.682,23/07/15,wine,0.79,2,22:42:51,23/07/15 22:42,1437691371,2
1085,174657,19,23.024151,12.0651,8.6699,6.99042,10.1525,7.97955,11.9262,2.83258,3.08582,27.8517,58.4712,23/07/15,wine,0.79,2,23:01:26,23/07/15 23:01,1437692486,2
1086,173837,19,22.794709,12.0347,8.64536,6.76735,9.93613,7.58742,11.9584,2.85661,3.47954,28.0219,57.8042,23/07/15,wine,0.79,2,22:47:40,23/07/15 22:47,1437691660,2
1087,176877,19,23.64588,12.3341,9.16463,9.28782,10.385,12.5369,12.2813,5.17738,5.58369,28.3378,57.9106,23/07/15,wine,0.79,2,23:38:45,23/07/15 23:38,1437694725,2
1088,172812,19,22.507324,12.5004,9.35713,9.45861,10.4699,12.3946,12.7536,5.26349,5.68599,27.9497,58.7397,23/07/15,wine,0.79,2,22:30:26,23/07/15 22:30,1437690626,2
1089,170349,19,21.817936,12.8181,10.45,10.5352,11.7564,14.2003,13.0204,5.59879,6.07571,27.0427,60.575,23/07/15,wine,0.79,2,21:49:04,23/07/15 21:49,1437688144,2
1090,175669,19,23.306702,12.1685,8.78776,5.59178,10.0553,4.92135,11.8217,2.26814,2.71272,27.8256,58.6349,23/07/15,wine,0.79,2,23:18:24,23/07/15 23:18,1437693504,2
1091,171044,19,22.012345,12.8241,10.3829,10.4804,11.6918,14.1105,13.0097,5.57977,6.05447,27.091,60.3777,23/07/15,wine,0.79,2,22:00:44,23/07/15 22:00,1437688844,2
1092,174586,19,23.004335,11.2958,7.53258,6.43209,9.63706,6.37878,11.6749,2.45703,2.93306,27.7201,58.7048,23/07/15,wine,0.79,2,23:00:15,23/07/15 23:00,1437692415,2
1093,175015,19,23.124113,11.9125,8.43681,5.36469,9.91441,5.2867,11.0669,1.98178,2.11007,27.7278,58.6302,23/07/15,wine,0.79,2,23:07:26,23/07/15 23:07,1437692846,2
1094,176465,19,23.529959,12.3874,9.13465,9.18857,10.4258,12.551,12.4164,5.16483,5.55588,28.5314,57.792,23/07/15,wine,0.79,2,23:31:47,23/07/15 23:31,1437694307,2
1095,172020,19,22.285957,12.7267,10.3005,10.3859,11.6363,14.0284,13.05,5.54037,6.01979,27.5923,59.1093,23/07/15,wine,0.79,2,22:17:09,23/07/15 22:17,1437689829,2
1096,177871,19,23.92466,11.7943,8.88953,9.03402,10.066,12.1599,11.5429,5.06958,5.45996,28.7681,60.2225,23/07/15,wine,0.79,2,23:55:28,23/07/15 23:55,1437695728,2
1097,172389,19,22.389099,12.7522,10.2237,10.3314,11.5479,13.9119,13.0634,5.52355,6.00112,27.4745,59.5621,23/07/15,wine,0.79,2,22:23:20,23/07/15 22:23,1437690200,2
1098,174389,19,22.949204,12.0042,8.76652,6.75668,10.0214,7.99448,11.7105,2.69326,3.20353,27.8348,58.5068,23/07/15,wine,0.79,2,22:56:57,23/07/15 22:56,1437692217,2
1099,170883,19,21.967291,12.847,10.4213,10.4905,11.7242,14.1339,13.084,5.59416,6.07283,27.1397,60.2029,23/07/15,wine,0.79,2,21:58:02,23/07/15 21:58,1437688682,2
1100,176535,19,23.549538,12.3892,9.1907,9.25531,10.4381,12.5732,12.4079,5.19112,5.58142,28.5742,57.6401,23/07/15,wine,0.79,2,23:32:58,23/07/15 23:32,1437694378,2
1101,171642,19,22.180337,12.6731,10.2494,10.3233,11.5616,13.8994,13.0189,5.51161,5.9965,27.6604,59.3453,23/07/15,wine,0.79,2,22:10:49,23/07/15 22:10,1437689449,2
1102,173919,19,22.81767,12.165,8.99828,6.61954,10.1198,8.26065,12.0193,3.12428,3.20533,28.008,58.0753,23/07/15,wine,0.79,2,22:49:03,23/07/15 22:49,1437691743,2
1103,176706,19,23.597406,12.3304,9.19021,9.30576,10.4011,12.6044,12.3108,5.2,5.60347,28.528,57.4878,23/07/15,wine,0.79,2,23:35:50,23/07/15 23:35,1437694550,2
1104,170155,19,21.763113,12.7841,10.4362,10.5053,11.7379,14.1861,12.9884,5.58711,6.06943,27.0908,60.4012,23/07/15,wine,0.79,2,21:45:47,23/07/15 21:45,1437687947,2
1105,174092,19,22.866119,11.8606,8.55813,5.74018,9.77435,5.92692,11.5657,2.47495,2.85852,27.8164,58.2232,23/07/15,wine,0.79,2,22:51:58,23/07/15 22:51,1437691918,2
1106,173324,19,22.65116,10.495,6.32281,4.63873,7.89954,6.21013,11.2627,2.36899,2.60543,27.7591,58.8858,23/07/15,wine,0.79,2,22:39:04,23/07/15 22:39,1437691144,2
1107,174999,19,23.119638,11.8843,8.42951,5.3093,9.89715,5.14324,11.0657,1.95833,2.12002,27.734,58.5977,23/07/15,wine,0.79,2,23:07:10,23/07/15 23:07,1437692830,2
1108,174200,19,22.896339,11.9752,8.698,6.23513,9.83732,6.2467,11.4421,2.2331,2.3998,27.8017,58.6477,23/07/15,wine,0.79,2,22:53:46,23/07/15 22:53,1437692026,2
1109,176719,19,23.601048,12.3174,9.19311,9.30953,10.4023,12.6004,12.3033,5.1997,5.60297,28.4551,57.7118,23/07/15,wine,0.79,2,23:36:03,23/07/15 23:36,1437694563,2
1110,169593,19,21.605308,12.8336,10.4811,10.5663,11.8288,14.2918,13.0975,5.61214,6.10339,27.173,60.0642,23/07/15,wine,0.79,2,21:36:19,23/07/15 21:36,1437687379,2
1111,171234,19,22.065514,12.836,10.4351,10.5098,11.7473,14.191,13.0401,5.58788,6.07178,27.0615,60.3465,23/07/15,wine,0.79,2,22:03:55,23/07/15 22:03,1437689035,2
1112,173760,19,22.773157,12.0253,8.28795,6.88348,10.027,8.34534,12.141,2.8882,3.8876,27.8548,57.4727,23/07/15,wine,0.79,2,22:46:23,23/07/15 22:46,1437691583,2
1113,174112,19,22.871712,11.9018,8.48254,5.8915,9.82591,6.2522,11.5405,2.58178,2.99647,27.8415,58.3397,23/07/15,wine,0.79,2,22:52:18,23/07/15 22:52,1437691938,2
1114,170583,19,21.883367,12.819,10.437,10.5134,11.7399,14.1728,13.0292,5.59564,6.07102,27.0374,60.5439,23/07/15,wine,0.79,2,21:53:00,23/07/15 21:53,1437688380,2
1115,173950,19,22.826356,12.2298,9.10005,6.71737,10.1312,7.50196,11.8887,2.74804,2.8633,27.9489,58.3202,23/07/15,wine,0.79,2,22:49:34,23/07/15 22:49,1437691774,2
1116,172677,19,22.469599,12.7443,10.1768,10.2701,11.4781,13.8118,12.9878,5.50942,5.98402,27.5038,59.3622,23/07/15,wine,0.79,2,22:28:10,23/07/15 22:28,1437690490,2
1117,171048,19,22.013466,12.824,10.3822,10.4798,11.6911,14.1096,13.0089,5.5792,6.054,27.0874,60.3708,23/07/15,wine,0.79,2,22:00:48,23/07/15 22:00,1437688848,2
1118,177537,19,23.830606,12.3574,9.10549,9.23115,10.3121,12.4489,12.3271,5.16359,5.56021,28.6558,57.4618,23/07/15,wine,0.79,2,23:49:50,23/07/15 23:49,1437695390,2
1119,175092,19,23.145617,12.1549,8.86837,6.41813,9.95323,7.42805,11.5226,3.05877,3.43742,27.7262,58.6355,23/07/15,wine,0.79,2,23:08:44,23/07/15 23:08,1437692924,2
1120,178072,19,23.980894,11.7535,8.84939,8.99659,10.014,12.0736,11.5258,5.05429,5.44757,28.5394,60.9884,23/07/15,wine,0.79,2,23:58:51,23/07/15 23:58,1437695931,2
1121,176385,19,23.507567,12.3531,8.9543,8.96423,10.2962,12.3909,12.364,5.06492,5.45476,28.3243,58.184,23/07/15,wine,0.79,2,23:30:27,23/07/15 23:30,1437694227,2
1122,176149,19,23.441516,12.0255,7.89595,7.32846,9.52034,10.1657,11.7762,4.00964,4.45967,28.129,58.3832,23/07/15,wine,0.79,2,23:26:29,23/07/15 23:26,1437693989,2
1123,177406,19,23.793938,12.3564,9.11672,9.23965,10.3267,12.4556,12.2785,5.16759,5.56031,28.6374,57.5099,23/07/15,wine,0.79,2,23:47:38,23/07/15 23:47,1437695258,2
1124,169619,19,21.612594,12.8474,10.4827,10.5851,11.8377,14.3047,13.1023,5.61488,6.10381,27.2341,60.0719,23/07/15,wine,0.79,2,21:36:45,23/07/15 21:36,1437687405,2
1125,175587,19,23.283804,12.0513,8.39265,4.9889,9.71157,5.44619,10.7551,2.31,2.48278,27.8465,58.3659,23/07/15,wine,0.79,2,23:17:01,23/07/15 23:17,1437693421,2
1126,174814,19,23.067985,11.5226,7.66676,5.62732,9.92882,5.73385,11.7066,2.117,2.95044,27.885,58.2869,23/07/15,wine,0.79,2,23:04:04,23/07/15 23:04,1437692644,2
1127,172676,19,22.469312,12.7456,10.179,10.2728,11.4792,13.8166,12.9883,5.51097,5.98552,27.4958,59.3712,23/07/15,wine,0.79,2,22:28:09,23/07/15 22:28,1437690489,2
1128,176546,19,23.552613,12.3897,9.19012,9.25891,10.4332,12.5739,12.4004,5.19226,5.58166,28.5733,57.6094,23/07/15,wine,0.79,2,23:33:09,23/07/15 23:33,1437694389,2
1129,172887,19,22.528263,12.4827,9.35001,9.40389,10.5588,12.5262,12.7656,5.25843,5.69328,27.6966,59.0997,23/07/15,wine,0.79,2,22:31:41,23/07/15 22:31,1437690701,2
1130,177604,19,23.849377,12.3388,9.07953,9.22021,10.2711,12.439,12.3145,5.15899,5.5578,28.7857,57.3726,23/07/15,wine,0.79,2,23:50:57,23/07/15 23:50,1437695457,2
1131,170886,19,21.968125,12.8469,10.4212,10.4898,11.7237,14.1335,13.0847,5.59388,6.0726,27.1407,60.2028,23/07/15,wine,0.79,2,21:58:05,23/07/15 21:58,1437688685,2
1132,172099,19,22.308047,12.7263,10.2789,10.3613,11.6125,13.9574,13.0605,5.53192,6.01362,27.4362,59.7955,23/07/15,wine,0.79,2,22:18:28,23/07/15 22:18,1437689908,2
1133,172935,19,22.542338,10.9612,6.46418,5.04558,8.60104,6.1501,11.3173,2.62289,2.86816,27.7156,58.9931,23/07/15,wine,0.79,2,22:32:32,23/07/15 22:32,1437690752,2
1134,170621,19,21.893988,12.8213,10.4354,10.5127,11.7419,14.1709,13.0323,5.59528,6.07073,27.0542,60.53,23/07/15,wine,0.79,2,21:53:38,23/07/15 21:53,1437688418,2
1135,172442,19,22.403913,12.7506,10.2311,10.3297,11.5521,13.9168,13.0683,5.53084,6.00317,27.5193,59.3378,23/07/15,wine,0.79,2,22:24:14,23/07/15 22:24,1437690254,2
1136,173187,19,22.612819,10.745,6.46894,4.17233,8.36962,5.1545,11.1147,2.25816,2.38476,27.7733,58.9941,23/07/15,wine,0.79,2,22:36:46,23/07/15 22:36,1437691006,2
1137,176934,19,23.661844,12.31,9.12696,9.25543,10.3481,12.4894,12.2555,5.16383,5.57062,28.3359,57.7655,23/07/15,wine,0.79,2,23:39:42,23/07/15 23:39,1437694782,2
1138,172991,19,22.557984,10.7755,6.329,4.44269,8.3088,5.26888,11.1812,2.25236,2.51183,27.7416,58.9373,23/07/15,wine,0.79,2,22:33:28,23/07/15 22:33,1437690808,2
1139,173995,19,22.838954,11.7801,8.40205,5.60634,9.47319,6.24082,11.3054,2.50175,2.74387,27.8735,58.3967,23/07/15,wine,0.79,2,22:50:20,23/07/15 22:50,1437691820,2
1140,170446,19,21.845052,12.8207,10.4412,10.5258,11.749,14.1831,13.0324,5.59697,6.07348,27.056,60.5121,23/07/15,wine,0.79,2,21:50:42,23/07/15 21:50,1437688242,2
1141,173150,19,22.602465,10.8135,7.09637,4.31948,8.55854,5.19368,11.1204,2.18746,2.353,27.7426,59.3801,23/07/15,wine,0.79,2,22:36:08,23/07/15 22:36,1437690968,2
1142,172568,19,22.439138,12.7567,10.1584,10.2836,11.4927,13.8447,13.0593,5.51932,5.99448,27.2226,59.9177,23/07/15,wine,0.79,2,22:26:20,23/07/15 22:26,1437690380,2
1143,175535,19,23.269286,12.2326,8.88082,5.075,10.0701,4.5957,11.2268,2.03577,2.24503,27.7731,58.5587,23/07/15,wine,0.79,2,23:16:09,23/07/15 23:16,1437693369,2
1144,173093,19,22.586505,10.8451,6.83929,4.49555,8.4632,5.00044,11.1161,2.19909,2.2927,27.7404,59.2558,23/07/15,wine,0.79,2,22:35:11,23/07/15 22:35,1437690911,2
1145,172771,19,22.495866,12.5902,9.59288,9.71728,10.6694,12.645,12.7813,5.32301,5.74975,27.9653,59.4896,23/07/15,wine,0.79,2,22:29:45,23/07/15 22:29,1437690585,2
1146,173429,19,22.680545,11.0546,7.26161,5.19969,8.73794,5.61174,11.4817,2.53558,3.06501,27.7626,58.0801,23/07/15,wine,0.79,2,22:40:49,23/07/15 22:40,1437691249,2
1147,172606,19,22.449752,12.7812,10.1792,10.3044,11.5038,13.872,13.0471,5.52116,5.99759,27.2034,60.0005,23/07/15,wine,0.79,2,22:26:59,23/07/15 22:26,1437690419,2
1148,173660,19,22.745182,11.5062,7.64332,5.31323,9.43521,6.29457,11.2574,2.40466,2.57137,28.0433,57.6047,23/07/15,wine,0.79,2,22:44:42,23/07/15 22:44,1437691482,2
1149,175820,19,23.349493,12.0934,6.65255,6.07329,9.27106,7.06929,11.3919,2.9686,3.64638,28.2442,58.7066,23/07/15,wine,0.79,2,23:20:58,23/07/15 23:20,1437693658,2
1150,174964,19,23.109857,11.6546,8.12632,4.77269,9.69131,4.65492,11.1025,2.13856,2.39247,27.7441,58.5739,23/07/15,wine,0.79,2,23:06:35,23/07/15 23:06,1437692795,2
1151,174554,19,22.995384,10.986,6.87198,5.58506,9.05721,6.53117,11.1766,2.49754,3.52369,27.8073,58.3278,23/07/15,wine,0.79,2,22:59:43,23/07/15 22:59,1437692383,2
1152,174099,19,22.868073,11.8599,8.51713,5.75695,9.78388,6.04762,11.5759,2.5465,2.9569,27.8207,58.2668,23/07/15,wine,0.79,2,22:52:05,23/07/15 22:52,1437691925,2
1153,171981,19,22.275057,12.686,10.2971,10.3503,11.5898,13.9789,13.0428,5.53087,6.00854,27.7473,58.8616,23/07/15,wine,0.79,2,22:16:30,23/07/15 22:16,1437689790,2
1154,176707,19,23.597684,12.33,9.19026,9.30615,10.4009,12.6044,12.3105,5.20034,5.60347,28.5273,57.4899,23/07/15,wine,0.79,2,23:35:51,23/07/15 23:35,1437694551,2
1155,173522,19,22.706569,11.2879,7.44071,6.12017,9.38381,7.73586,12.0194,2.90972,3.35233,27.8471,57.8474,23/07/15,wine,0.79,2,22:42:23,23/07/15 22:42,1437691343,2
1156,176200,19,23.455799,12.0567,7.95623,7.44904,9.54644,10.2992,11.7741,4.02274,4.41658,28.1938,58.2167,23/07/15,wine,0.79,2,23:27:20,23/07/15 23:27,1437694040,2
1157,172635,19,22.457862,12.7732,10.1972,10.3102,11.5031,13.8819,13.0171,5.52752,6.00067,27.3254,59.689,23/07/15,wine,0.79,2,22:27:28,23/07/15 22:27,1437690448,2
1158,172894,19,22.53021,12.4851,9.36059,9.41763,10.5764,12.5636,12.7661,5.26334,5.69947,27.6681,59.1599,23/07/15,wine,0.79,2,22:31:48,23/07/15 22:31,1437690708,2
1159,175164,19,23.165725,12.177,9.05845,5.72496,10.0916,5.12911,10.7952,2.09943,2.28079,27.8032,58.4268,23/07/15,wine,0.79,2,23:09:56,23/07/15 23:09,1437692996,2
5750,153739,17,6.241237,12.4199,9.3501,9.46668,10.5628,12.8004,12.379,5.20711,5.61968,27.4504,63.2854,23/07/15,banana,0.64,1,6:14:28,23/07/15 6:14,1437632068,1
5751,152489,17,5.891912,10.6446,6.23031,6.30731,7.17448,8.62602,10.186,3.86766,4.14576,27.7423,69.6583,23/07/15,banana,0.64,1,5:53:30,23/07/15 5:53,1437630810,1
5752,157654,17,7.340354,12.1677,9.18915,9.30124,10.3803,12.5167,12.2292,5.16082,5.57779,27.6234,62.921,23/07/15,banana,0.64,1,7:20:25,23/07/15 7:20,1437636025,1
5753,151444,17,5.599458,11.0307,6.40174,6.50959,7.26057,8.52128,10.6014,4.07645,4.33738,27.9174,66.3488,23/07/15,banana,0.64,1,5:35:58,23/07/15 5:35,1437629758,1
5754,154799,17,6.53949,12.4711,9.54163,9.65045,10.7694,13.0175,12.4892,5.29232,5.71278,27.3132,63.2784,23/07/15,banana,0.64,1,6:32:22,23/07/15 6:32,1437633142,1
5755,154997,17,6.594885,12.4558,9.51364,9.62057,10.741,12.9697,12.4564,5.28007,5.69631,27.3711,63.0122,23/07/15,banana,0.64,1,6:35:41,23/07/15 6:35,1437633341,1
5756,152044,17,5.767367,10.3264,5.88694,5.51166,6.81767,7.32866,10.0224,3.34709,3.88044,28.1487,72.0456,23/07/15,banana,0.64,1,5:46:02,23/07/15 5:46,1437630362,1
5757,160599,17,8.165533,12.3419,9.13274,9.26826,10.3123,12.4227,12.3428,5.16809,5.56384,27.5299,62.7261,23/07/15,banana,0.64,1,8:09:55,23/07/15 8:09,1437638995,1
5758,159093,17,7.742894,12.3902,9.27138,9.40436,10.4842,12.6383,12.4057,5.22428,5.63095,27.4618,62.2772,23/07/15,banana,0.64,1,7:44:34,23/07/15 7:44,1437637474,1
5759,153169,17,6.081897,12.3125,9.14361,9.23337,10.3878,12.6164,12.277,5.11859,5.54292,27.436,63.793,23/07/15,banana,0.64,1,6:04:54,23/07/15 6:04,1437631494,1
5760,160334,17,8.09134,12.3446,9.13708,9.27492,10.3172,12.4291,12.3286,5.16787,5.56298,27.441,62.9138,23/07/15,banana,0.64,1,8:05:28,23/07/15 8:05,1437638728,1
5761,159968,17,7.988415,12.3663,9.16459,9.29427,10.3512,12.4562,12.3775,5.18862,5.5802,27.4275,62.5983,23/07/15,banana,0.64,1,7:59:18,23/07/15 7:59,1437638358,1
5762,158089,17,7.462135,12.359,9.31115,9.43595,10.5207,12.7,12.3567,5.23468,5.64451,27.804,61.7167,23/07/15,banana,0.64,1,7:27:43,23/07/15 7:27,1437636463,1
5763,156463,17,7.006459,12.3868,9.47738,9.57112,10.7336,12.925,12.4569,5.22316,5.63038,27.6761,61.7526,23/07/15,banana,0.64,1,7:00:23,23/07/15 7:00,1437634823,1
5764,160052,17,8.011866,12.3461,9.15657,9.28678,10.3443,12.4514,12.3536,5.17641,5.57226,27.4276,62.7139,23/07/15,banana,0.64,1,8:00:42,23/07/15 8:00,1437638442,1
5765,152315,17,5.8432,10.3657,5.7361,5.75663,6.61993,7.71356,9.75394,3.49094,3.75671,28.1036,72.8371,23/07/15,banana,0.64,1,5:50:35,23/07/15 5:50,1437630635,1
5766,159939,17,7.98031,12.3711,9.17291,9.30441,10.3631,12.468,12.3974,5.19047,5.58222,27.4141,62.6122,23/07/15,banana,0.64,1,7:58:49,23/07/15 7:58,1437638329,1
5767,155534,17,6.74583,12.1937,8.84875,8.74699,10.0419,11.6678,11.9179,4.58978,5.02017,27.5617,63.7502,23/07/15,banana,0.64,1,6:44:44,23/07/15 6:44,1437633884,1
5768,153307,17,6.120457,12.3737,9.30367,9.40594,10.5464,12.8119,12.337,5.18365,5.60351,27.409,63.6817,23/07/15,banana,0.64,1,6:07:13,23/07/15 6:07,1437631633,1
5769,156411,17,6.991915,12.3538,9.44434,9.52248,10.6851,12.8511,12.4315,5.16989,5.61719,27.7475,61.9413,23/07/15,banana,0.64,1,6:59:30,23/07/15 6:59,1437634770,1
5770,160518,17,8.142844,12.3396,9.13312,9.26879,10.3111,12.4224,12.3317,5.16801,5.56384,27.4219,63.0126,23/07/15,banana,0.64,1,8:08:34,23/07/15 8:08,1437638914,1
5771,159197,17,7.771988,12.4171,9.29654,9.43527,10.5048,12.6693,12.4269,5.24151,5.64222,27.5035,62.012,23/07/15,banana,0.64,1,7:46:19,23/07/15 7:46,1437637579,1
5772,158594,17,7.603372,12.3903,9.21062,9.35164,10.3915,12.5272,12.3467,5.20579,5.59963,27.5959,61.9433,23/07/15,banana,0.64,1,7:36:12,23/07/15 7:36,1437636972,1
5773,154725,17,6.518771,12.4711,9.54485,9.65573,10.7742,13.0243,12.4912,5.2959,5.71399,27.2819,63.3141,23/07/15,banana,0.64,1,6:31:07,23/07/15 6:31,1437633067,1
5774,154089,17,6.339819,12.4389,9.51876,9.62532,10.7586,13.0291,12.4321,5.26513,5.6904,27.3776,63.2683,23/07/15,banana,0.64,1,6:20:23,23/07/15 6:20,1437632423,1
5775,158551,17,7.591362,12.4072,9.23551,9.37535,10.4164,12.5543,12.3567,5.21144,5.60107,27.7167,61.6046,23/07/15,banana,0.64,1,7:35:28,23/07/15 7:35,1437636928,1
5776,153412,17,6.149759,12.3929,9.35578,9.47109,10.596,12.8803,12.3583,5.20567,5.62245,27.4245,63.537,23/07/15,banana,0.64,1,6:08:59,23/07/15 6:08,1437631739,1
5777,154421,17,6.433705,12.4712,9.55338,9.66809,10.7859,13.0497,12.4724,5.29615,5.71405,27.2238,63.4918,23/07/15,banana,0.64,1,6:26:01,23/07/15 6:26,1437632761,1
5778,156480,17,7.011218,12.3896,9.48167,9.5773,10.7389,12.9333,12.4658,5.22781,5.63353,27.6582,61.7335,23/07/15,banana,0.64,1,7:00:40,23/07/15 7:00,1437634840,1
5779,158984,17,7.7124,12.4033,9.26773,9.3997,10.4809,12.6326,12.3913,5.22628,5.62867,27.5226,62.0728,23/07/15,banana,0.64,1,7:42:44,23/07/15 7:42,1437637364,1
5780,157229,17,7.22142,12.094,8.94574,8.89641,10.178,11.9742,12.0551,4.92948,5.40558,27.8844,63.2645,23/07/15,banana,0.64,1,7:13:17,23/07/15 7:13,1437635597,1
5781,160194,17,8.052113,12.3422,9.16523,9.29989,10.3614,12.4801,12.3565,5.18379,5.58434,27.4579,62.6666,23/07/15,banana,0.64,1,8:03:07,23/07/15 8:03,1437638587,1
5782,158325,17,7.528162,12.438,9.37047,9.50508,10.5765,12.783,12.396,5.26317,5.6658,27.88,60.937,23/07/15,banana,0.64,1,7:31:41,23/07/15 7:31,1437636701,1
